"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"India","IND","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","7714933187.59319","8409411397.5514","9297703005.73301","10594463041.223","11835607727.7977","12896666334.9433","9809070779.14286","10071830576.4","10949998383.3333","12518090352","13563974410.6667","15081238562.9435","16013474322.821","18255996684.4716","22568187733.8382","22846921732.4982","25145699498.7861","29643225639.708","34770502916.0878","39765906161.1609","47207847596.5437","50506697607.902","52486618689.696","57400453236.4892","56729284398.6607","61915753548.1393","66556037283.072","74499836577.8617","79223617937.7897","81562609924.1406","88120604518.4834","71420498682.6328","77218944834.2187","74799816004.1831","90420356850.9795","103039951865.09","109666488084.776","115765234574.779","115041753391.406","121675932418.275","127992796683.849","128582535067.598","142435205180.752","166959952655.459","207206858403.18","242289565890.282","290796431900.905","376010652380.609","373296751400.195","417613522969.33","514834122665.28","549862481135.476","537298622211.307","527400053693.125","563949267588.398","575276394525.657","610852273055.177","702640772172.465","713900281410.328","696461549844.637","654412297159.314","821015110171.707",
"Not classified","INX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20007641414.1414","21443428679.4355","24604672874.8806","28222259728.6083","31023988235.9703","31566722637.1028","37268758566.141","45143959977.4169","53121134675.965","59800704626.7442","63635542139.4677","69840796138.1928","77044361279.4261","71411271347.7195","60556354828.0605","51793719168.7334","58723670406.5468","55105637093.8524","58088214773.27","64288371549.2508","112053138547.589","111133298337.418","121383330759.055","142597449929.954","143089179846.361","161640280969.806","200532491239.384",
"Iran, Islamic Rep.","IRN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","1081175285.59063","1231940899.49022","1386712331.60492","1521120088.6974","1689382133.9376","2034402222.3443","2278922793.46825","2658399404.49802","3130465778.34706","3754887604.72883","4454443896.56619","5923190164.79562","7443728851.74865","14528150765.2667","28799046885.1435","29374041384.355","38956908134.1611","42952865494.4661","35629983297.0929","41357334379.7066","33171733229.0759","34894232151.348","51057345492.0386","59511146830.8205","55887810750.3744","55055911161.6439","52084912401.3296","33474037806.4421","30527226367.2779","31503881975.8055","40938525678.2324","","","26791030664.4444","31157754575.6298","38028151347.9238","50669028283.7934","44099752784.0619","35843915436.8996","42646361331.4957","44171935289.7051","50646523150.2836","58529022509.0601","69187187522.5046","90214516019.5753","112404611867.643","128515590798.03","168767710655.891","196555659098.632","179452616220.681","215214625703.753","289475668353.428","271101358915.714","210803811061.872","180600011463.287","131341443614.669","157387587613.811","176302823718.624","122244620991.091","95558812033.4862","82736246747.1849","",
"Iraq","IRQ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","1352282273.87286","1387846541.58499","1511621394.56735","1943140028.28854","1820967257.43467","2659293496.20337","8104639349.81375","9161530646.79986","12567219776.4985","13704029800.2032","16383338977.3112","28479850998.9841","38884000000","19857333333.3333","20928000000","19275483870.9677","21070322580.6452","21220322580.6452","17841935483.871","23855483870.9677","26237419354.8387","26696129032.2581","130349032258.065","208177713.736792","289194324.194324","597065353.396002","2230623134.68759","8363758738.22867","6098132794.06808","15577852956.5528","14462509360.1397","29348205040.3981","41010940148.7132","28007639379.0006","24419036136.8416","15528852640.0024","22648885311.096","31775523709.2391","40024837060.9641","53397920069.9501","82639200443.4251","58050544928.4692","77283320940.1709","116182753589.744","132059338321.62","135366057204.117","126331209176.672","75615863010.1617","76941197800.3384","96098228547.2973","123164827816.529","124082737394.247","76068468036.9128","111907144758.621",
"Iceland","ISL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1561220094.6953","1582890511.2782","1939007521.40561","2104117418.25833","2060174423.82903","2082068115.90516","2032570264.59436","2081101245.12201","2446310289.53578","3015042675.98591","3520476773.41196","3885173183.24309","4359953555.53821","4158710043.10507","2623509265.72974","3031823828.08429","3404503015.24039","3111552079.16144","3408906591.3937","3715011702.21677","3544885540.19664","4071907453.20433","4827453360.93649","5139528004.31356","4898233322.32812","4273254067.15063","",
"Israel","ISR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24536636004.3835","27189439483.6607","28381484316.1129","27976207468.2245","27467701041.1382","31039927402.9382","28771274698.6233","26194048503.5248","27207281131.2883","28595347835.7876","30529828865.5659","33679385519.9964","39372953676.8823","46414465719.0635","43142125219.3373","48884282991.9965","53328783749.7347","53167320885.4285","59685060894.4105","62596290028.4383","59421939196.4324","60626685905.7257","66049547456.9415","70452927667.3896","74341856923.0363","75669347892.1364","",
"Italy","ITA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","331472908855.85","338433037302.95","352320567164.179","280919737910.668","289918194044.188","309653631284.916","340202158363.659","316987835379.718","320871863499.498","309126220576.024","278749222854.275","281736657914.055","306801418316.785","370415550933.685","423073568118.148","432436696818.054","456213671137.058","526097053977.06","568475815479.062","481450020035.117","467074507425.001","499154457718.873","445462570706.836","453497990364.354","449664037270.43","383056218852.187","398276026624.554","417870535762.001","448722679367.608","432971991519.999","408923796823.97","474103345679.062",
"Jamaica","JAM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1547661993.05773","1535880843.50131","1806295013.67306","1884341426.09295","2042198025.6747","2018358413.1327","2039801759.57586","2031861758.67789","2052012879.29681","2072377049.68822","2026795564.32269","2264711457.38694","2462480351.05578","2531596087.24155","2728284401.99907","2699123923.45944","2192695527.91371","2377893047.96889","2636008545.46619","2664366567.58663","2581687465.57448","2552614380.5579","2733645778.65398","2690427275.27079","2878431127.38299","3200994789.38322","3047990392.47","2816524675.07661","2830215660.48787",
"Jordan","JOR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","106132735.928311","121254550.546066","96331559.7871745","120974516.942033","131335760.291235","112293475.217026","110893307.196864","145617474.096892","209981740.718198","194660043.464763","282989368.355222","339846385.542169","424333434.558154","531119109.947644","725957375.957376","894061765.693186","1113813559.32203","1224652482.2695","1217791242.08207","1268767230.16905","1125788139.88849","1500422857.14286","1581875923.19055","1355372695.69864","994735468.151758","998888051.830646","972399765.016889","1264340982.64195","1320685524.60673","1538890797.19479","1658761415.52511","1527355430.18336","1621782792.66573","1760545839.21016","1778411847.67278","1856709449.92948","1987496473.90691","2234966149.50635","2403746121.2976","2902416078.98449","3213726375.1763","3827052186.17772","4818390691.11425","6716861068.05693","6811553521.12676","7127189718.30986","7910898028.16901","8164185633.80282","8834345774.64789","9399390140.84507","9736587323.94366","9841267605.6338","10188073098.5915","10531564366.1972","10882947746.4789","10449652394.3662","10954929577.4648",
"Japan","JPN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1727278152939.4","1903040200043.38","1688031984085.18","1524229508169.62","1367910237400.62","1523954671714.07","1615391753390.46","1355339347266.37","1264164832360.35","1359435365964.11","1466316674831.09","1443241678779","1365109678218.18","1355482427273.92","1469854246585.95","1434045704771.08","1631888858351.64","1664339807191.07","1666105291732.24","1389124295000.15","1337546773110.89","1270526150555.11","1432550285293.51","1424145454762.54","1459948907122.75","1466410328652.65","1462480083660.65","",
"Kazakhstan","KAZ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9710743801.65289","8659002307.2639","8223784575.85612","6111820707.58308","5382480502.44193","5675893289.14664","6488868285.24468","5561747374.77964","6909952840.04523","8006389033.89629","8822593672.20079","10815002159.4402","15254902047.2672","21494505568.9344","31880257975.6903","39560803301.7228","53710576628.9385","44314826026.6162","60110809270.13","71784364155.6996","75509415374.2979","79743041441.0909","73530840435.1318","56892658717.8993","43901318973.5796","53920350857.8195","60072084078.6549","60002485451.8895","56624498944.5538","66855527784.7889",
"Kenya","KEN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","133643946.428289","135897945.524765","133937946.310438","129527948.078204","154531952.055249","166319933.329989","189587924.002922","215291913.699375","239007904.192726","263143894.517717","288175884.483544","325219870.01222","393651842.594374","467776952.522425","544176734.93959","582988872.316552","568341889.671408","713122409.116457","924574405.585016","1079821425.5857","1291611701.36086","1191931692.4484","1113279452.96567","1011004255.76404","1017200440.61831","1027049669.98516","1171323961.09973","1269732327.36817","1399800530.79095","1355938519.74717","1399505588.07931","1386037618.2842","1300824414.59115","826360788.465086","1040202195.87301","1226366814.57054","1974563555.21939","2088868381.35388","2190512318.87779","1923479442.93876","1907818130.50128","1988108921.36385","2031794649.0817","2328555155.36212","2608261823.98723","3187808471.01613","5006047089.63007","6168624549.89483","6670314404.1298","7786224014.89296","8433939308.26977","9215894913.68167","10862881168.2535","11767067760.1428","12998901301.3778","13248582938.2197","13588041503.6195","14359143958.7123","15963232564.9348","16994832826.7477","17520460156.2412","18753403254.5374",
